"","CAMHB 0.0625ug/mL Nafcillin 1","CAMHB 0.5ug/mL Nafcillin 1","CAMHB 0ug/mL Nafcillin 1","CAMHB 0.0625ug/mL Nafcillin 2","CAMHB 0.5ug/mL Nafcillin 3","CAMHB 0ug/mL Nafcillin 2","CAMHB 0ug/mL Nafcillin 3","CAMHB 0.0625ug/mL Nafcillin 3","CAMHB 0.5ug/mL Nafcillin 2","R10LB 0.031ug/mL Nafcillin 1","R10LB 0.0625ug/mL Nafcillin 1","R10LB 0ug/mL Nafcillin 1","R10LB 0.0625ug/mL Nafcillin 3","R10LB 0.031ug/mL Nafcillin 2","R10LB 0ug/mL Nafcillin 3","R10LB 0.031ug/mL Nafcillin 3","R10LB 0ug/mL Nafcillin 2","R10LB 0.0625ug/mL Nafcillin 2"
"USA300HOU_RS10435",7.13669035088959,7.11295807261128,6.90042544531249,7.16467863785094,6.94910969382526,6.85955227116774,7.11063017793963,7.1406940344364,7.14158637712664,8.05189129876494,8.32554009996805,6.73478853860007,7.89438766698421,7.98947816642113,7.41950112978402,7.94727695100877,7.59635506486219,7.65935017319209
"USA300HOU_RS10440",8.65500549732877,8.66327858130954,8.77949115953708,8.71968779156163,8.66702615842551,8.70818580048631,8.76268478959749,8.64122264078061,8.69313423154225,8.41050316161009,8.45881521619184,8.36470131483993,8.53818983210773,8.56898490747871,8.211119321733,8.54309363052723,8.33621557395213,8.38646587307478
"USA300HOU_RS10445",5.07069998876618,4.64789148430561,5.05015998048421,4.54187611351334,5.07274054906657,5.35774099861696,4.77311953836823,4.84421772357361,4.86362066260284,5.54566733113501,5.410306443257,5.33511755859934,5.68489044275274,5.4416202843738,5.18785769001726,5.51407084682479,5.42316762237267,5.5129752965231
"USA300HOU_RS10450",9.32019290347916,9.93112696231545,8.6034394278223,9.28267030130883,8.89122282304558,9.52817777975034,9.65830945948957,9.14083682692793,8.84001097560972,9.30433306893064,9.20890258236549,9.46610592249521,9.4557065131388,9.51440234879742,9.45871038150793,9.05195186243894,9.33583124968425,9.1383381338581
"USA300HOU_RS10455",5.98523810531765,6.05486955272031,6.17178786287535,6.04082135388267,5.97599313866076,6.14640976505438,6.09683308104067,6.13213416809443,6.02660550200655,6.65145116090782,6.91796352210451,5.95243689814555,6.76603831802593,6.78871174290479,6.23274123031531,6.68514541277614,6.49039573086347,6.415733749132
"USA300HOU_RS10460",8.16236996325762,8.14365550493585,8.17681080743609,8.18926297877089,8.10538570654617,8.21100010234386,8.27984483049371,8.12308855117863,8.09631747928209,8.18047920704393,8.1392987054702,8.16640072661025,8.21288552387873,8.29273411082064,8.1763261207814,8.13393493774275,8.10776316163407,8.10387489736865
"USA300HOU_RS10465",7.08008036110319,6.92879358498471,6.93771322220561,7.04211314915108,6.87137918994065,7.08290088239027,7.01323802952025,7.0484074160307,6.81008804185968,6.86440058417493,6.88045134365627,6.96635140677794,7.02769380182532,6.98700952285843,6.92831808596651,6.81094788815532,6.88295015566152,6.87841300824648
"USA300HOU_RS10470",7.83529350454519,7.84730756063446,7.87252313026515,7.83325086576998,7.76062793590619,7.93320994026685,7.9467127915944,7.82356011253946,7.74525560457019,7.76168433839521,7.7013677417064,7.88318242320975,7.81972268477014,7.95910683638218,7.71990092410594,7.84751985886889,7.78298700489472,7.64318542603849
"USA300HOU_RS10475",10.7349779393573,10.7160433117762,10.8931009516317,10.8107991767802,10.8054944840999,10.769785609331,10.8107476947969,10.7027848705131,10.7808891470213,10.2415807730534,10.4545512198218,9.47656035221528,10.3922969041951,10.3437414315928,9.50646573553184,10.4464056292496,9.93786428614831,10.1071358723602
"USA300HOU_RS10480",6.02819214157946,6.48337445934899,5.54873217359182,6.06110142098643,5.87649539541744,6.19496638788576,6.10486729118541,6.06562229913229,5.75848350610199,5.92669947386549,5.79950164239922,5.73710956179181,6.22201582887143,5.98401969379963,5.78565001720402,5.50905583731421,5.65333015207566,5.88706790051457
"USA300HOU_RS10485",7.27088153143642,7.31912902068223,7.24391900706206,7.31228593064371,7.12899860330329,7.25576481069093,7.336339612693,7.3901146564466,7.24123076774582,6.72066593238274,6.84887381750452,6.86210068178943,6.90538213602946,6.87390469337657,6.69533800239127,6.85678944794476,6.87057680998621,6.75307323614906
"USA300HOU_RS10490",5.31012121245515,6.00998383799902,4.21586056604605,5.45184652477066,5.01819731202654,5.21482070585051,5.19503416718027,5.27836008518164,4.72501617219951,4.58647607261325,4.56281147362206,5.07999705669656,5.10729029164588,4.92477997149125,4.72575021128748,4.3617312754461,4.69308413862382,4.59820135385702
"USA300HOU_RS10495",7.16353382695269,7.12245308366772,7.12316933048264,7.07326926581201,7.1164879679782,7.15361044372459,7.17026176813641,7.14378529397685,7.16978891423577,6.12864214867912,5.98936864252174,6.22486317110787,6.19510745929046,6.09643675388012,6.05980444616048,6.05675906801404,6.14720115583166,6.11690353648847
"USA300HOU_RS10500",7.42581809150318,7.39181792962194,7.5240675211308,7.3274299295848,7.41204170289372,7.58333222789559,7.49885901614044,7.42417919791449,7.40127699732936,6.31082109122168,6.1291288272048,6.49841051619986,6.34654167286358,6.34966085197333,6.33734383887046,6.22061993097059,6.2822468299403,6.3214090118964
"USA300HOU_RS10505",4.81710811952252,4.89932269864802,4.50104413987236,4.39966984283016,4.98569431578327,5.35446287883995,4.80247945121687,4.31865243441965,4.43772934384042,4.74923236772728,3.99531592499518,4.55345971288612,3.9539545159249,4.39754295787066,4.42899474478328,4.63770045883707,4.10347994362016,4.60312273766789
"USA300HOU_RS10510",4.3803768510579,3.77027534242378,4.31832770037821,3.89402240740308,4.01972548488111,5.18368979054038,4.18117547073458,4.27799861200495,3.51483851120019,4.33142713784676,4.48553740231484,4.78971431388725,4.47276986480646,4.58559844988195,4.69336356306262,4.33844514089206,3.97109310129687,4.86376011092718
"USA300HOU_RS10515",9.13150813659415,9.12041971063605,9.2372508831887,9.17790600731885,9.12832263702392,9.17686773021691,9.17354758028797,9.19087715305271,9.16172928373872,9.35812894843592,9.53651908384928,8.6991235042576,9.33672306422919,9.2635559587484,9.04750580009383,9.28924603761856,9.16603946446575,9.24024540742876
"USA300HOU_RS10520",4.47945980998955,4.80258143178804,4.29820072179861,4.53155712302806,4.61341567588939,4.28651340077393,4.0891690454153,4.87375819353238,4.65291865525932,6.50833629727493,6.24480973418244,7.0374620100334,6.51363697589439,6.61355353876811,6.64903378940057,6.60729983810356,6.95345675716995,6.19689723875888
"USA300HOU_RS10525",6.07870000976407,5.99906453197735,5.21115022687556,6.04391462858144,5.70152304659098,5.33279193978662,5.47969322075722,6.10904339327822,5.81933836154363,7.70234558947431,7.42157833513177,8.19067568452231,7.62293551914962,7.91745019458276,7.84276375418753,7.83955399162717,8.08550142290514,7.32293227328203
"USA300HOU_RS10530",5.55611812811954,5.00967674593862,4.57259793802513,4.9196085304969,4.95915311515618,5.28667666391564,4.71486922236203,5.4410169861167,4.75373233725362,6.51019899283172,6.83587262173725,6.3374674605052,6.461686856012,6.32826361125561,6.68896160549875,6.60120208248106,6.92422727535409,6.49929418259836
"USA300HOU_RS10535",5.10115809582595,6.3200139667758,4.18543187502756,5.60507353058318,5.06805012178804,4.90730989012005,5.25569889578287,5.16673794799772,4.8281932345041,6.34257653496125,6.77460497424433,6.31787671649028,6.50992756855258,6.77165673869932,6.73304935547951,6.10924230901646,6.16952429576615,6.42134876949818
"USA300HOU_RS10545",5.66054375990421,5.8989058165841,4.74028819484939,5.27354415277611,5.27644088904619,5.6802290029798,5.37683686173288,5.41045432770644,5.05087960158571,6.18198358792091,6.34226171406954,5.97703755451105,6.23298236450654,6.16331015376995,6.14090116563884,6.07029294963068,6.15831501656804,6.13082346473114
"USA300HOU_RS10550",9.07669344675722,8.86911484143792,8.39471728953886,9.12583494425102,8.60447758158491,8.42490727651282,8.62619991335088,9.14834541773844,8.67239963582246,12.3105972993427,12.0793126494708,12.7122052132701,12.0008553447686,12.2963262190403,12.6797219505926,12.3814925969508,12.8170834988558,11.9662794246458
"USA300HOU_RS10555",5.92108528628081,5.25917044320085,4.63332830975865,5.90615203088919,4.91296990079935,4.80205176625582,4.94685686200817,5.95963586975184,4.95584395229008,9.88549256300534,9.52993504027767,10.7342058426452,9.55587790831702,9.57833527033987,10.9081003970598,9.44311624161266,10.3324966145324,10.0939264816886
"USA300HOU_RS10560",3.86944065693527,3.72005211797743,3.4168237754034,3.56750902690026,3.93099827446012,3.7457941636468,3.85221498560879,3.25569007769347,3.67311835110184,5.9340505893388,6.38833671970513,4.92606986113191,5.86624581963631,5.59854712072067,5.61568072116858,5.78451987016048,5.77680127801957,5.8513360645947
"USA300HOU_RS10565",6.05304111435002,5.49187534965482,6.63626697736529,6.08214887812076,5.62082225510511,6.55103326827104,6.43455774525681,6.10247241128602,5.54047898855495,5.70446711628962,5.60514026614565,6.38567095399991,5.63931998409606,5.80433672663642,6.22711856047687,5.75596915096945,6.11658329516259,5.74276657001019
"USA300HOU_RS10570",3.0550164724171,1.85185301300794,3.52206877162566,2.92389593569184,1.50839940982184,3.80159327422138,3.73080384728193,3.18836402035639,1.74051342596749,1.24501308853127,0.477989035449689,0.850523905218778,0.441595981041774,0.4187239206917,1.14963939440529,0.726571588989792,0.870684016072809,1.16552927825179
"USA300HOU_RS10580",3.55951713088941,2.87330237986748,3.98034286898834,2.39218625816982,3.50523819222761,3.63374253772572,2.89673034263933,3.8535969476764,4.11728508219692,4.05018367608884,4.68266734992235,4.40856346313765,4.17063773248144,3.5971967942354,4.01690797886932,4.87712662760082,4.85960609134718,4.8038334663643
"USA300HOU_RS10590",4.37010911928411,2.68951485999942,4.03768372568956,3.79429865046871,2.22668505038679,4.903138313328,4.41304076859285,4.30289787231277,2.30076642926978,2.73336585547758,2.3752604518775,2.19171908972089,2.50850889387302,2.42339383397794,2.1004909947734,2.6820335022293,1.8147802425266,3.05347531083172
"USA300HOU_RS10605",3.67649555374114,2.65750861711438,4.32170047493303,3.67950190744317,2.65117354022999,4.34909915167685,4.25590336000535,3.74696209983724,2.67765049446901,2.52171323525105,2.67259115300342,2.34914444162698,2.56968617290789,2.61866244103624,2.4640283908123,2.55425268570304,2.54338518015398,2.40459998174968
"USA300HOU_RS10610",3.07168019836702,1.8918352150696,3.42192423418542,3.08239756165383,1.57031819466845,3.61266654529163,3.54729019148378,3.26375647641566,1.75816719578722,1.09743198548338,0.791893941089784,0.897941522088259,0.795235184088217,1.33035811596295,0.864533819161838,1.05742209457801,0.8886285874941,0.488896735872204
"USA300HOU_RS10615",3.39064124813964,2.27769144621445,4.1433433431295,3.39796910698103,2.21742747751666,4.12515307991729,4.0259496344356,3.57128749332209,2.31769459143637,1.94655934706551,1.99722766951732,1.76731503910764,1.7429429698317,1.95338318148102,1.88467221915055,2.08334758879638,2.0008611385536,1.75185255353996
"USA300HOU_RS10625",4.04472588495387,3.25327938772993,4.83686077898608,4.30636919631724,3.1263425218058,4.95361091193789,4.78343930310649,4.21912353417929,2.94140898071127,3.16704250710618,3.14185273908098,3.26129151458339,2.99473166683187,3.24534940231671,3.35272811640302,3.22396818683597,3.10562901477779,3.20360955078917
"USA300HOU_RS10630",3.01155877983559,2.34445979336138,4.20065007617721,3.2389030645848,2.02812606688376,4.51788620024241,3.98481105201975,3.5583696497716,1.8701796166155,2.09728909163102,2.32624564646447,2.38565634612242,2.12351459696599,2.39966374662926,2.07827966768463,2.53135135272528,2.56394899515219,1.76753830129481
"USA300HOU_RS10635",2.41054316990122,1.85677974558917,3.61096276108351,3.0321267462389,1.30982004042315,3.5952547773536,3.72024726103099,2.78173412679696,1.17822519600851,2.25869430380354,1.28767502511909,1.21824062515961,1.94360103041763,1.88888734578974,1.3989861996249,1.29666020497621,1.48846724611189,1.33254452427188
"USA300HOU_RS10640",3.20771216806522,1.68369887975956,3.64482009586443,3.18586676737694,1.83212892464934,3.50989494439685,3.61669946746303,3.03464950814549,1.80332518031923,1.92760766389906,1.60437100088677,1.53349305436897,1.38806869661194,2.1920095182534,0.676210217708081,2.8687707973922,1.61423658643921,1.26700033778718
"USA300HOU_RS10660",4.13713064669728,2.64365801423745,4.99551402966645,4.3092359356651,2.64260714362887,5.10995634506217,4.81609198436091,4.34036736127505,2.39892564813204,3.14061490783961,2.21151236985183,2.88414920961746,2.78498759023706,2.72333022737031,2.49846574667092,2.82457894271084,2.99612562501117,2.41000583772673
"USA300HOU_RS10665",3.31600986926156,2.7191651907066,4.14693499717581,3.60347360735653,2.55791351557956,4.09138552465607,3.95510861516998,3.66676054580916,2.47815255422288,2.68663703359337,2.48793441475143,2.31868697316206,2.64223926907372,2.69167348412824,2.31672937596645,2.52897968285385,2.05451873041989,2.72014078245853
"USA300HOU_RS10670",3.84261200582046,2.47999512359705,4.32798657492482,3.87388049582408,2.3508997255826,4.25582914560272,4.43876190902856,3.85286744579646,2.50428054605493,3.09580987116822,2.28190131173708,2.71822517527341,2.66063857910064,3.03615064538935,2.54037082870168,2.947163551452,2.6930321318036,2.4260266141251
"USA300HOU_RS10675",3.45913468273824,2.33428639830301,3.99259203869335,3.26731338190323,2.33700989197865,4.41206249911403,4.03781780947806,3.419729652772,2.16900670056922,2.76943075770762,2.157962586826,2.13222166348623,2.24272713843383,2.46558101562964,2.26003822763574,2.53002658135777,2.46416477149593,2.07228454001173
"USA300HOU_RS10685",4.1132500362016,2.4621951259784,4.29265485957612,4.02797528024566,2.38236311439515,4.32929248844255,4.45453114162735,4.03549915848316,2.45530939234556,2.39403082004803,2.04338925741666,2.42571524507483,2.13129751643142,3.13452697491851,2.05551716376534,2.63513106543798,2.37340122775804,1.26871550869452
"USA300HOU_RS10690",3.42226687124756,3.30687184068452,4.05872554758243,3.87029732287618,3.41192012629542,4.05379588488825,3.8610578301937,3.54989088507368,2.99229633046047,2.95961751070826,3.10507154650078,3.05673655656793,3.46768715116019,2.91397245413117,3.19225500338501,2.42208873357335,2.9332963777894,3.24151964593974
"USA300HOU_RS10775",3.57668377575138,2.49864458294765,4.30964953859204,4.01407948211552,2.62959755220099,4.03870386213871,3.97223770291041,3.83499201298456,2.34063206071339,2.54303477276651,1.61611108534474,2.81479956094563,1.99265417854521,2.4434400632091,2.6727911056148,2.31787550767914,2.62378268485785,1.88051296605276
"USA300HOU_RS10780",3.87124416816608,2.69277436922087,4.01624420279601,3.84268008910003,2.55309425010259,4.29055854217573,4.23185424066454,3.79854308019134,2.44972291163872,2.31061968597174,2.08291816722198,2.52738389162199,2.20296330492251,2.44018697073359,2.39560949267606,2.34786803801811,2.49204371311376,1.95188311532147
"USA300HOU_RS10800",4.05723017477428,2.98491000265532,4.57089506960982,3.94477035452105,2.47679036758054,5.12706522495753,4.80513299952188,4.29542407283762,2.62191994660762,2.79359963375989,2.04123834645477,2.39001696449595,1.72035420923513,2.40359891385293,2.82310877362813,2.61335485534053,2.40766344145676,2.20707086111874
"USA300HOU_RS10805",7.81411564277065,7.85211638286097,7.26379034980741,7.83570166133503,7.44501398937382,7.7745803749184,7.74216609873903,7.62865412167162,7.21844834738529,9.19085639601262,9.12105409352977,8.91513462793681,9.11685409341673,9.18645771520735,8.81801373650809,9.25247909908603,8.87082149062327,9.18185774473083
"USA300HOU_RS10810",4.39891330826164,3.26462251030248,4.96439915751084,4.80063718016061,2.96441463491985,4.80010734445006,5.02713877733583,4.65176063706077,3.05424813213717,2.90745128198196,2.42562385001372,3.15434402969151,2.29992847691475,3.24210719111608,3.04423195490807,3.17552256035945,2.76252508562882,2.25203280114099
"USA300HOU_RS10815",3.16934385689177,3.36215319106601,3.60212491879322,3.90896387418671,3.00661769646875,2.77359672182367,3.27009577104313,3.66799224875863,3.29659761933028,3.89339122354215,4.25815935054943,3.59183680719241,4.26973784666612,4.02090008530493,3.92620065365408,3.63816288782373,3.63618143982256,4.18537101651645
"USA300HOU_RS10820",3.87259269335707,2.88375444436036,4.03132792086678,4.24102073115586,3.04646609996758,4.05158117667535,4.04082756078155,3.71345985594389,2.36681422654709,3.16494995757368,2.44037270515684,2.38846101957199,2.19129492194465,3.60105610949319,2.40885922062832,3.30993852448496,2.00576295404649,2.2080172226555
"USA300HOU_RS10835",8.517744139711,8.6216410453896,8.60473403641008,8.57329291396384,8.75847004891968,8.56062253891241,8.45211962116634,8.49275808736349,8.6097696985664,8.55640646511325,8.54811933492165,8.64565201529154,8.8301393672317,8.76813956061921,8.25726607976026,8.70807705775794,8.49896931602333,8.55734416273711
"USA300HOU_RS10840",7.00279168277015,7.30792412980194,6.51140081989265,6.94830086548374,6.94134155473244,7.1050688982111,6.84814295566471,6.97719381201272,6.72255400436834,7.1353187562044,7.06374047479842,7.23720406189818,7.44341478002961,7.47523872784137,6.8978982826369,7.14480555725015,6.94705314878001,7.08750008313794
"USA300HOU_RS10845",6.46388113066434,6.64423927797438,5.79002931200969,6.42360393880346,6.19335035420786,6.43169100502608,6.21267075467392,6.37772050579334,5.89682453979955,6.79728814968796,6.60141608876309,6.7838833716489,7.11353727828499,7.07256880776088,6.46160854960247,6.64134166132027,6.46473948689484,6.73057830341066
"USA300HOU_RS10850",7.1776859353873,7.43410063259224,6.72907164308067,7.25049097386199,7.17114412195695,7.03885139884316,7.12255976298591,6.94363611567135,6.93620190767238,7.71477050292499,7.61058617486683,7.57361675320663,7.846433593519,8.00040286174415,7.43128034762184,7.68451811764385,7.43985966696402,7.54334966951812
"USA300HOU_RS10855",6.32525351192263,6.95279314413973,5.67566537775461,6.18694417196119,6.25321375795704,6.70753984739972,6.42181644206536,6.1795266929239,5.96838394312118,6.14613277417779,6.13997578135405,6.39723636708813,6.55992682238727,6.43509319848596,6.23753220601422,5.91697829132527,6.08408106395186,6.18290047798555
"USA300HOU_RS10860",5.09414966719907,4.83358963535343,5.22264703444852,4.93334482668267,5.08597926755046,5.28497251046532,4.99007670573566,5.10584042090739,4.94291264942817,3.60137525743744,3.58874476705439,4.06591015849505,3.40792846077784,3.46520361797292,4.14992883197659,3.47319700891881,3.58306865144403,3.99158979463408
"USA300HOU_RS10865",4.46063003554303,4.79631225145771,4.74575069401665,4.53037918094392,4.84191966497099,4.96897095405436,4.52955081053225,4.70772680103735,4.60537876839593,3.72477374367162,3.5356295574432,4.03245429042501,3.55292397438373,3.90335904240411,4.19394220660085,3.32638941409029,3.17081905374066,3.98747079474794
"USA300HOU_RS10870",3.08416790525612,3.06892672542444,3.32061050237851,3.11913136394509,3.04965937717855,3.28336637069691,3.15498449424677,3.34231573739698,3.00381415319766,6.05307425317726,6.02600914904871,6.57692089746453,5.92184828973156,5.94783230024647,6.7649481592999,5.8511365067141,6.65426945230183,5.98595216597221
"USA300HOU_RS10875",2.52432211114052,2.33583163415313,1.90541193753844,2.73228648722185,2.24035679912305,0.979994441552192,1.979332122237,2.53748077113932,2.77465584976364,5.95642175546811,5.73887256772285,6.29215405915863,5.60789576738236,5.94683111295344,6.53559050971515,5.74103409828765,6.24283879315168,5.71589537963225
"USA300HOU_RS10880",6.43300906036217,6.38977033808332,6.733380892389,6.49257349538228,6.4960232332523,6.81030166573044,6.74767112346626,6.32306141026716,6.25953350199233,6.01870028626737,6.09082397622535,5.46703934171834,5.97815204123804,6.03336863529606,5.67643587407125,5.9095933021588,5.96799781910219,5.57690719092702
"USA300HOU_RS10885",4.90795127794179,4.916148638591,4.76474203503122,5.02229759171261,4.84472546581673,4.51968883336228,4.76002555529385,4.90841325527681,4.91203791489959,4.17056874050979,4.26405709000656,4.22183623102362,4.33749895955235,4.24947493072645,4.26758498240347,4.1117680818801,4.00982985952767,4.454300752798
"USA300HOU_RS10890",4.85040930054554,4.76359513591399,4.91743333035334,4.89238354850248,4.61078701931417,4.85368510327431,4.79964344283072,5.02164002217586,4.71512314242061,3.99868371070348,3.50434370191769,4.24111700540347,4.10776720836621,3.80310549482216,3.79327747227502,3.94307706592658,3.94877821553051,4.08491391359197
"USA300HOU_RS10895",5.75117616922574,5.62940683970787,5.46863121177208,5.54504557564103,5.33504478411954,5.69597529426774,5.77006700315131,5.77234278962165,5.57914785824129,7.27047077447446,7.24412465106412,6.91801425635805,7.23901199704204,7.33418432445016,7.13299511652862,7.14747332903651,7.10012449337071,7.07518743900811
"USA300HOU_RS10900",6.45225601721051,6.60681479050213,6.47499104103373,6.76007006050235,6.34320037291071,6.48480083977572,6.5779411524481,6.62157924291533,6.21952899504081,7.1884446504572,6.98332218593925,6.85975564020578,6.95917237746286,7.05931872036749,7.06097224985347,6.94239735998529,7.03043733855356,6.86188573304141
"USA300HOU_RS10905",5.24229289944064,5.54341897143457,5.2126992653152,5.13852043376273,5.07210835802994,5.75139137766797,5.47517828460937,5.45552785766967,5.0605665796223,5.79083117919864,5.50780062038273,5.31939677155158,5.55870987577797,5.58860216327826,5.42680759465159,5.5262172111506,5.56175124309063,5.34684598846238
"USA300HOU_RS10925",9.55009748511755,9.54760383173109,9.76632249650286,9.57808778786565,9.64124588024609,9.75027844087153,9.8336762430166,9.46475411365494,9.64016563155459,8.70684525716804,8.90767658323387,9.32672676947004,9.13832555128312,8.916744686178,8.5856954469012,9.08514387484379,8.68169057352965,9.26944671937071
"USA300HOU_RS10930",9.70243011441816,9.9151654707981,9.99697930620547,9.82566464357184,9.84547469942742,9.87185765096033,10.1207768315369,9.69351923493512,9.96827783902073,8.96612513467437,9.16315317052223,9.64982034112432,9.33566661119867,9.28351297047524,8.86459979904273,9.40230298723267,8.877207204211,9.50314617140215
"USA300HOU_RS10935",8.41447017739647,8.42368958233054,7.97486232705466,8.45627442469882,7.97295849595607,8.24681697724532,8.37585994245829,8.40507234652656,8.00942995951418,8.72096946340684,8.64365506690716,8.86288708494238,8.90417888235518,9.01302741852773,8.61418559326625,8.68558007165794,8.48549883781448,8.7066858281614
"USA300HOU_RS10940",7.04001795282626,6.79636747935533,7.25590350850302,7.10494976780405,6.69831917810991,7.15599888756837,7.48326357145406,6.94927277377901,6.83279275117261,6.67746879950258,6.77049975303965,6.50513202723891,6.61377415888981,6.64371105408146,6.82476471207123,6.6142977617662,6.8914468667471,6.51624178253888
"USA300HOU_RS10945",5.65548991387111,5.85507527344573,5.49006125102355,5.59819002602734,5.67907336549126,5.88977407591578,5.63936942813391,5.71226425521096,5.52830106725457,6.63126794332519,6.74071042532965,6.4807259697337,6.64706326002363,6.7301374192702,6.71718098848122,6.59444431906757,6.64535960937346,6.5669936568758
"USA300HOU_RS10950",7.68234913523011,7.53007533878604,7.66536059173026,7.65526592388962,7.51342218342558,7.57365498531337,7.69074572934953,7.62655102961334,7.63667606698862,7.21478357991433,7.36434433882516,7.18785490165793,7.44372050570583,7.39431921830249,7.02878514189479,7.42651052435999,7.21165520640124,7.26987983885112
"USA300HOU_RS10955",9.38217240360874,8.42953856315734,10.4101644558102,9.21645747770101,8.17506529935389,10.516329399464,10.7796171222183,9.1232884658061,8.30065704279798,7.89448566264438,7.77533090924413,8.79082697874698,7.71409541410262,8.0293651773696,9.06672272265803,7.70918358407411,8.7789899599732,7.58403471533708
"USA300HOU_RS10960",8.58138165607044,7.99762557958255,8.8002078465849,8.48512953674813,7.85370435461317,8.676104033199,8.76395166885255,8.49004722588601,7.90764859947609,7.3655345165887,7.21406997604834,7.81874620628893,7.21411476021871,7.46763220546941,7.90683178168519,7.28226991456099,7.74667454110388,7.16151924985434
"USA300HOU_RS10965",4.60430495207541,4.51714718080108,5.05911485030587,4.56642269621701,4.2505547404663,4.86808214519484,4.95557658352095,4.90469541115666,4.6271423972832,5.19371809216247,4.4893981311469,5.1594185487088,4.61757355212908,4.42481597241971,5.30979133295864,4.87233070716775,5.63057825966483,4.73753349960161
"USA300HOU_RS10970",7.91125101256006,7.62864088907117,8.14673534969314,7.84078849486646,7.48724836542035,8.20819725037142,8.16896926653786,7.95919252769846,7.54805310378806,7.24681469145438,7.14484493407105,7.44810095388296,7.09708017713896,7.18496523748044,7.58000318139806,7.18883215401155,7.51174540949563,7.11478411802423
"USA300HOU_RS10975",8.3138987102107,7.96348863281929,8.36254884226716,8.21717068226421,7.77870316982272,8.55563655304267,8.52556221467706,8.2813715672792,7.78754151537369,7.84796193131912,7.80652108561759,7.97338714198776,7.66921457263523,7.84694514911809,8.23435037356906,7.74459476534744,8.03508790352168,7.70126268280786
"USA300HOU_RS10980",1.21134385495548,1.68355282318405,-0.0702005591875725,1.49479441146424,1.9209825916005,0.506597124319532,0.950885184834662,-0.137539497392084,0.616003798783828,0.97090188366765,3.30506560633957,1.92582521816361,3.31177611433589,1.57594415045514,1.13684607878289,1.74466088476716,2.37118558111782,2.3444910769616
"USA300HOU_RS10985",7.03752853368467,7.10974779068765,6.9579587117433,7.03731269619379,7.02847475447871,7.02448825491889,6.98357207214342,7.12176881632559,7.08390518226685,7.92587892193943,8.02399180160205,7.27456341798736,7.85666124532354,7.85265128331078,7.61003705849549,7.86490841885986,7.67069137932699,7.77732622113825
"USA300HOU_RS10990",7.25743358824533,7.49344810218214,7.31606106162195,7.42910053889429,7.35159211035211,7.15677043626445,7.35632506431781,7.39711615891856,7.50464257985482,8.12661550313846,8.28085880763038,7.6161305072322,8.12513359568552,8.19009984916155,7.82794200261514,8.18368964112853,7.95979411405078,7.96256663734664
"USA300HOU_RS10995",7.26780523937371,7.31253977020834,7.44049316575763,7.3618454763944,7.27677879701084,7.25367328662289,7.43791511264355,7.31082608147718,7.39596960134021,4.90983773234314,4.85971272573795,5.02566975017992,4.94105351183551,4.8883892697489,4.81708800151302,4.94072542862053,4.91638995040474,4.93719806787139
"USA300HOU_RS11005",5.08353958981236,5.3290019925699,4.42040812440908,5.03678210971869,4.88557972935228,4.65778481159051,4.79052415548443,5.1747068558502,5.22951974393269,4.84413821007001,5.81768582880385,3.52659512199859,4.85203288890425,4.49259134301194,4.72843690774862,4.77819648868097,4.66278026541779,5.24426508117442
"USA300HOU_RS11010",5.54505641123274,5.93878177203804,5.77915875219934,5.72876223624723,5.71440203726321,5.87541691344356,5.83939384997654,5.75040198331849,5.79990036644005,5.88291766435736,6.13158927874649,4.29946502239416,5.75443335707986,5.60631755735657,5.23091280991634,5.61098957406388,5.32635231829721,5.64597323204594
"USA300HOU_RS11015",8.91689029751257,8.93883295259596,8.67147202731436,8.86762458514488,8.84693682688065,8.69387637922132,8.76650930352695,8.94099842361804,8.93823231278123,9.79834761015294,9.86317768585903,9.56789131792683,9.81703661231503,9.81571051328726,9.71494978464158,9.70956449882603,9.69007354637094,9.73678470014791
"USA300HOU_RS11020",6.60772435978662,6.65951604867324,6.70211459304325,6.64473217672366,6.66420091925103,6.69833127222407,6.64110148205013,6.68955914355886,6.64997913989187,6.55442845878974,6.72212260209286,6.13751108471241,6.59773059543711,6.49906572549198,6.45413200000866,6.47225618781871,6.53936279235405,6.47899015351285
"USA300HOU_RS11025",5.00238652687227,4.69880328285851,4.92228505611381,5.06881766075362,4.59812173206208,4.81128234077891,5.2105372524151,4.77992070812338,4.70547019541663,4.71942388790207,4.89098085946511,4.99618292229284,4.91575559741411,4.9312193785565,4.95396050163145,4.77999388956823,4.92063618629823,4.81836406718087
"USA300HOU_RS11030",6.32622449161736,6.30201975579446,6.41975148721195,6.32788046595733,6.17145097441085,6.47806464711137,6.55563067374913,6.36818194085724,6.23278991121772,5.64256308250501,5.53827775696064,5.91161117318823,5.70086913058337,5.72492627827067,5.70290952115107,5.67765349306425,5.76682642862881,5.60706856377537
"USA300HOU_RS11035",5.12126543376151,5.24080824008848,5.23848774191759,5.23398651906487,5.11765814330117,5.02412848404625,5.27634023624031,5.28898473988432,5.34014228248196,6.59987113842554,6.59694658476381,5.88665328735176,6.1065330723255,6.26300891887929,6.76095544292931,6.20360121409035,6.40230018616615,6.36479349726
